id,code,province,date,avg_temp,min_temp,max_temp,avg_relative_humidity
11442,11000,Busan,12/16/2017,1.9,-2.8,5.4,38.3
11443,12000,Daegu,12/16/2017,-0.2,-4.4,3,37.9
11444,13000,Gwangju,12/16/2017,-0.4,-3.8,3.2,71.1
11445,14000,Incheon,12/16/2017,-5,-6.7,-2.3,48
11446,15000,Daejeon,12/16/2017,-2.1,-5.7,2.1,53.6
11447,16000,Ulsan,12/16/2017,0.8,-3.3,4.2,39.5
11448,20000,Gyeonggi-do,12/16/2017,-4.4,-7.3,-0.9,44.9
11449,30000,Gangwon-do,12/16/2017,-1.8,-6.2,2.3,27.8
11450,40000,Chungcheongbuk-do,12/16/2017,-4.1,-7.5,0.3,44
11451,41000,Chungcheongnam-do,12/16/2017,-2.2,-4.2,1,54.4
11452,50000,Jeollabuk-do,12/16/2017,-1.4,-4.4,1.6,55.8
11453,51000,Jeollanam-do,12/16/2017,2,-2.4,4.6,54.1
11454,60000,Gyeongsangbuk-do,12/16/2017,-0.6,-4.6,2.9,31.8
11455,61000,Gyeongsangnam-do,12/16/2017,1.3,-3.2,4.6,38.6
11456,70000,Jeju-do,12/16/2017,5.8,1.6,9.4,66.5
11457,10000,Seoul,12/17/2017,-6.7,-10.8,-2.3,38.1
11458,11000,Busan,12/17/2017,-1.4,-5.4,2.8,32.5
11459,12000,Daegu,12/17/2017,-3.2,-6.9,1.1,35.5
11460,13000,Gwangju,12/17/2017,-2.2,-6,2.2,65.8
11461,14000,Incheon,12/17/2017,-5.9,-9.6,-2.4,44.5
11462,15000,Daejeon,12/17/2017,-5.1,-9.4,0.4,57
11463,16000,Ulsan,12/17/2017,-2.3,-5.7,0.9,30.9
11464,20000,Gyeonggi-do,12/17/2017,-5.7,-11,-0.7,46.9
11465,30000,Gangwon-do,12/17/2017,-3.9,-7.7,0.4,23.6
11466,40000,Chungcheongbuk-do,12/17/2017,-7.8,-13.7,-1.7,49
11467,41000,Chungcheongnam-do,12/17/2017,-3.8,-7.4,-0.6,59.4
11468,50000,Jeollabuk-do,12/17/2017,-3.4,-6.5,0.4,56.6
11469,51000,Jeollanam-do,12/17/2017,-0.9,-4.4,3.4,50.9
11470,60000,Gyeongsangbuk-do,12/17/2017,-3.9,-8.3,0.3,27.4
11471,61000,Gyeongsangnam-do,12/17/2017,-2.4,-6.7,1.9,35.4
11472,70000,Jeju-do,12/17/2017,3.9,2.1,5.6,70.3
11473,10000,Seoul,12/18/2017,-1.6,-5.9,3.3,80
11474,11000,Busan,12/18/2017,2.6,-3.2,7.5,46.1
11475,12000,Daegu,12/18/2017,0.3,-6.8,7.7,49.4
11476,13000,Gwangju,12/18/2017,1.6,-4.5,7.4,75.5
11477,14000,Incheon,12/18/2017,0.5,-4.2,5.3,78.5
11478,15000,Daejeon,12/18/2017,1,-6.4,7,68.1
11479,16000,Ulsan,12/18/2017,1.6,-5.2,8.1,46.4
11480,20000,Gyeonggi-do,12/18/2017,0.5,-5.4,6.6,71
11481,30000,Gangwon-do,12/18/2017,1.9,-3.9,7.3,43.5
11482,40000,Chungcheongbuk-do,12/18/2017,-3,-10,4,75.3
11483,41000,Chungcheongnam-do,12/18/2017,,-5,6.8,
11484,50000,Jeollabuk-do,12/18/2017,2,-5.1,7.1,64.3
11485,51000,Jeollanam-do,12/18/2017,3.5,-2.5,8.2,60
11486,60000,Gyeongsangbuk-do,12/18/2017,0.1,-8.7,5.1,48.9
11487,61000,Gyeongsangnam-do,12/18/2017,1.2,-5.6,6.7,50.8
11488,70000,Jeju-do,12/18/2017,7.2,4.5,8.8,58.6
11489,10000,Seoul,12/19/2017,-3.9,-6.5,-1,49.4
11490,11000,Busan,12/19/2017,3.5,-1,7.6,41
11491,12000,Daegu,12/19/2017,0.3,-2.9,3,38
11492,13000,Gwangju,12/19/2017,0.7,-2.1,3.9,66.3
11493,14000,Incheon,12/19/2017,-3.8,-6.5,-0.9,54.1
11494,15000,Daejeon,12/19/2017,-2.1,-5.7,3.6,56
11495,16000,Ulsan,12/19/2017,1.6,-2.6,4.6,38.8
11496,20000,Gyeonggi-do,12/19/2017,-3.4,-7.7,0.5,50.4
11497,30000,Gangwon-do,12/19/2017,-0.9,-3.6,3.7,24.4
11498,40000,Chungcheongbuk-do,12/19/2017,-4.5,-10.1,0.7,52.5
11499,41000,Chungcheongnam-do,12/19/2017,-2.2,-5.3,2.7,60.1
11500,50000,Jeollabuk-do,12/19/2017,-0.3,-3,4.8,57.9
11501,51000,Jeollanam-do,12/19/2017,2.3,-1.8,5.8,54.3
11502,60000,Gyeongsangbuk-do,12/19/2017,-0.2,-5.3,5,32.6
11503,61000,Gyeongsangnam-do,12/19/2017,2,-2,6.7,43
11504,70000,Jeju-do,12/19/2017,6.3,3.8,9.5,58.5
11505,10000,Seoul,12/20/2017,-3.9,-8.5,-0.1,68
11506,11000,Busan,12/20/2017,1.9,-2.9,8.2,33.6
11507,12000,Daegu,12/20/2017,-0.4,-5.8,5.7,44.3
11508,13000,Gwangju,12/20/2017,1.6,-3,7,65
11509,14000,Incheon,12/20/2017,-2.1,-7.6,2.1,73
11510,15000,Daejeon,12/20/2017,-1.3,-8.3,5.6,74.6
11511,16000,Ulsan,12/20/2017,0.4,-3.8,6.6,36
11512,20000,Gyeonggi-do,12/20/2017,-2.3,-9.3,2.7,75.9
11513,30000,Gangwon-do,12/20/2017,1,-4.2,5.9,34.6
11514,40000,Chungcheongbuk-do,12/20/2017,-4,-12.5,1.9,67.4
11515,41000,Chungcheongnam-do,12/20/2017,-2.5,-8.7,2.9,88.9
11516,50000,Jeollabuk-do,12/20/2017,1,-4.6,6.3,64.1
11517,51000,Jeollanam-do,12/20/2017,2.2,-1.9,6.8,57.6
11518,60000,Gyeongsangbuk-do,12/20/2017,-1,-5.4,5.2,37
11519,61000,Gyeongsangnam-do,12/20/2017,0.5,-3.8,5.4,40.3
11520,70000,Jeju-do,12/20/2017,6.1,4.2,8.4,57.6
11521,10000,Seoul,12/21/2017,-0.9,-5.6,4.6,71.4
11522,11000,Busan,12/21/2017,4.3,0.8,9.8,38.3
11523,12000,Daegu,12/21/2017,0.7,-5.8,7.8,45.1
11524,13000,Gwangju,12/21/2017,2.2,-0.5,7,71.1
11525,14000,Incheon,12/21/2017,-0.2,-4.5,3.6,72
11526,15000,Daejeon,12/21/2017,-0.6,-3.9,4.5,77.3
11527,16000,Ulsan,12/21/2017,2.7,-4.1,9.2,36.3
11528,20000,Gyeonggi-do,12/21/2017,-2,-6.2,4.1,88.8
11529,30000,Gangwon-do,12/21/2017,3.3,0.5,7.8,34.4
11530,40000,Chungcheongbuk-do,12/21/2017,-2.3,-6.5,3,71.8
11531,41000,Chungcheongnam-do,12/21/2017,-2,-7.5,4.6,80.5
11532,50000,Jeollabuk-do,12/21/2017,0.6,-2,4.2,74.8
11533,51000,Jeollanam-do,12/21/2017,3.9,1,8.9,54.9
11534,60000,Gyeongsangbuk-do,12/21/2017,1.6,-4.2,6.9,43.8
11535,61000,Gyeongsangnam-do,12/21/2017,2.6,-2.1,8.7,46.1
11536,70000,Jeju-do,12/21/2017,7.4,6.1,9.8,56.6
11537,10000,Seoul,12/22/2017,3.4,-1.9,6.6,66.6
11538,11000,Busan,12/22/2017,5.1,0.4,10.6,44.9
11539,12000,Daegu,12/22/2017,1.9,-4.4,9.5,55.8
11540,13000,Gwangju,12/22/2017,3.2,-2.3,9.4,68.5
11541,14000,Incheon,12/22/2017,4,-0.5,7.6,73.8
11542,15000,Daejeon,12/22/2017,1.9,-3.9,9.1,74.8
11543,16000,Ulsan,12/22/2017,4,-1.3,10.2,50.8
11544,20000,Gyeonggi-do,12/22/2017,2.5,-4.2,7.9,77.3
11545,30000,Gangwon-do,12/22/2017,5.7,1.9,9.7,43.1
11546,40000,Chungcheongbuk-do,12/22/2017,-0.9,-8,6.5,73.4
11547,41000,Chungcheongnam-do,12/22/2017,1.8,-4.8,8.3,84.1
11548,50000,Jeollabuk-do,12/22/2017,3,-2.3,9,64
11549,51000,Jeollanam-do,12/22/2017,5.1,0.3,10.6,56.5
11550,60000,Gyeongsangbuk-do,12/22/2017,4,-0.6,9,47.1
11551,61000,Gyeongsangnam-do,12/22/2017,2.9,-2.3,9,52.3
11552,70000,Jeju-do,12/22/2017,8.3,4.6,12.3,62.4
11553,10000,Seoul,12/23/2017,6.1,5,8.7,75.8
11554,11000,Busan,12/23/2017,8,4,13.4,48.6
11555,12000,Daegu,12/23/2017,2.3,-3.5,10.8,66.5
11556,13000,Gwangju,12/23/2017,5.8,-0.5,13,75.9
11557,14000,Incheon,12/23/2017,5.9,4.2,9.2,83.5
11558,15000,Daejeon,12/23/2017,3.9,-1.1,11.5,81.3
11559,16000,Ulsan,12/23/2017,6.8,1,13.9,49.3
11560,20000,Gyeonggi-do,12/23/2017,4,1.9,9,91.1
11561,30000,Gangwon-do,12/23/2017,8.9,5.8,12.4,38.8
11562,40000,Chungcheongbuk-do,12/23/2017,2.5,-1.3,10.3,78.3
11563,41000,Chungcheongnam-do,12/23/2017,4.5,0.1,10.2,91.4
11564,50000,Jeollabuk-do,12/23/2017,5.7,0.7,12.4,76.8
11565,51000,Jeollanam-do,12/23/2017,7,3.4,11.8,78.1
11566,60000,Gyeongsangbuk-do,12/23/2017,6.2,-0.2,11.6,53.3
11567,61000,Gyeongsangnam-do,12/23/2017,4.6,-0.3,11,61.9
11568,70000,Jeju-do,12/23/2017,11.4,7.9,15.1,66.9
11569,10000,Seoul,12/24/2017,2.9,-0.6,5.7,82
11570,11000,Busan,12/24/2017,8.8,4.2,13.4,68.9
11571,12000,Daegu,12/24/2017,3.1,0.7,5.9,75.5
11572,13000,Gwangju,12/24/2017,6.8,4.1,12.2,85.4
11573,14000,Incheon,12/24/2017,3.2,-0.2,6.1,87.3
11574,15000,Daejeon,12/24/2017,3.2,0.7,6,90.5
11575,16000,Ulsan,12/24/2017,8.1,2.6,12.5,68.4
11576,20000,Gyeonggi-do,12/24/2017,3,-0.3,5.2,92.3
11577,30000,Gangwon-do,12/24/2017,5.4,1,9.2,65.1
11578,40000,Chungcheongbuk-do,12/24/2017,1.7,-0.4,3.1,85
11579,41000,Chungcheongnam-do,12/24/2017,4.2,2,7,84.8
11580,50000,Jeollabuk-do,12/24/2017,6.2,2.9,9.5,86.6
11581,51000,Jeollanam-do,12/24/2017,8,4.7,12.9,76.8
11582,60000,Gyeongsangbuk-do,12/24/2017,6.1,2.7,9.5,69
11583,61000,Gyeongsangnam-do,12/24/2017,7.1,3.7,13.1,66.1
11584,70000,Jeju-do,12/24/2017,11.3,7.9,14.6,69.3
11585,10000,Seoul,12/25/2017,-2.1,-4.9,0.6,43.1
11586,11000,Busan,12/25/2017,3.4,0.1,7.5,38
11587,12000,Daegu,12/25/2017,1.6,-0.7,4.3,37.5
11588,13000,Gwangju,12/25/2017,2.1,0,4.6,54
11589,14000,Incheon,12/25/2017,-2,-4.1,-0.2,51.5
11590,15000,Daejeon,12/25/2017,-0.2,-2.8,3.2,56
11591,16000,Ulsan,12/25/2017,2.5,0.1,5.4,34.3
11592,20000,Gyeonggi-do,12/25/2017,-1.8,-4.6,1.9,48.9
11593,30000,Gangwon-do,12/25/2017,0.5,-1.7,3.2,38.8
11594,40000,Chungcheongbuk-do,12/25/2017,-2.1,-5.3,0.9,49.8
11595,41000,Chungcheongnam-do,12/25/2017,-0.7,-2.5,2,62.4
11596,50000,Jeollabuk-do,12/25/2017,0.8,-1.4,3.6,56.9
11597,51000,Jeollanam-do,12/25/2017,2.8,0.6,5.8,45.1
11598,60000,Gyeongsangbuk-do,12/25/2017,1,-2.1,4.2,38.5
11599,61000,Gyeongsangnam-do,12/25/2017,2.8,-0.9,6.6,37.9
11600,70000,Jeju-do,12/25/2017,6,5.4,8,56.4
11601,10000,Seoul,12/26/2017,-3.8,-7.9,-1.1,41.8
11602,11000,Busan,12/26/2017,3,-0.7,8.9,38.9
11603,12000,Daegu,12/26/2017,1.1,-3.2,5.6,39.8
11604,13000,Gwangju,12/26/2017,1.1,-1.2,6.4,68.4
11605,14000,Incheon,12/26/2017,-3.3,-6.9,-0.4,45.6
11606,15000,Daejeon,12/26/2017,-1.1,-5.1,3.4,64.9
11607,16000,Ulsan,12/26/2017,1.7,-2.3,6.7,37.3
11608,20000,Gyeonggi-do,12/26/2017,-3.3,-7.3,1.1,50.6
11609,30000,Gangwon-do,12/26/2017,-0.9,-5.6,3.5,26.8
11610,40000,Chungcheongbuk-do,12/26/2017,-3.5,-7,1.9,50.4
11611,41000,Chungcheongnam-do,12/26/2017,-1.8,-4.9,1.2,72
11612,50000,Jeollabuk-do,12/26/2017,-0.2,-4.2,4.8,70.3
11613,51000,Jeollanam-do,12/26/2017,2.3,-1.2,7.2,52.9
11614,60000,Gyeongsangbuk-do,12/26/2017,-0.2,-4.7,5.8,37.6
11615,61000,Gyeongsangnam-do,12/26/2017,1.7,-2.8,7.3,41.9
11616,70000,Jeju-do,12/26/2017,7,4.2,9.4,55.3
11617,10000,Seoul,12/27/2017,-6.9,-10.3,-2.6,31.4
11618,11000,Busan,12/27/2017,-0.6,-4.5,3.7,21.5
11619,12000,Daegu,12/27/2017,-2.3,-5.9,1.5,24.9
11620,13000,Gwangju,12/27/2017,-1.4,-5,2.7,43.8
11621,14000,Incheon,12/27/2017,-6.3,-8.8,-4.2,35.8
11622,15000,Daejeon,12/27/2017,-5.1,-9,0.5,47.4
11623,16000,Ulsan,12/27/2017,-1.8,-5.5,2.3,21.6
11624,20000,Gyeonggi-do,12/27/2017,-6,-9.5,-1.6,37.1
11625,30000,Gangwon-do,12/27/2017,-2.8,-7.1,1.8,19.4
11626,40000,Chungcheongbuk-do,12/27/2017,-7.5,-13.2,-1.9,41.5
11627,41000,Chungcheongnam-do,12/27/2017,-4.7,-8.5,-1.3,51.5
11628,50000,Jeollabuk-do,12/27/2017,-3.2,-6.7,0.3,48.6
11629,51000,Jeollanam-do,12/27/2017,-0.4,-3.6,3.6,32.1
11630,60000,Gyeongsangbuk-do,12/27/2017,-3.2,-7.9,1.1,19
11631,61000,Gyeongsangnam-do,12/27/2017,-1.5,-5.9,2,21.4
11632,70000,Jeju-do,12/27/2017,4,2.4,5.9,56.1
11633,10000,Seoul,12/28/2017,-2.1,-6.8,0.8,47
11634,11000,Busan,12/28/2017,2,-1.5,6.2,36.9
11635,12000,Daegu,12/28/2017,0.5,-3.6,4.7,37.6
11636,13000,Gwangju,12/28/2017,0.8,-4.4,5.7,49.9
11637,14000,Incheon,12/28/2017,-1.7,-5.7,0.4,48.9
11638,15000,Daejeon,12/28/2017,-1.6,-6.9,3,57.9
11639,16000,Ulsan,12/28/2017,0.8,-2.8,4.7,37.6
11640,20000,Gyeonggi-do,12/28/2017,-1,-8.4,3.4,49.9
11641,30000,Gangwon-do,12/28/2017,0.7,-3.1,5.9,37.6
11642,40000,Chungcheongbuk-do,12/28/2017,-4.3,-11.1,2.6,57
11643,41000,Chungcheongnam-do,12/28/2017,,-7.8,,
11644,50000,Jeollabuk-do,12/28/2017,-1.1,-5.6,2.7,59.1
11645,51000,Jeollanam-do,12/28/2017,1.4,-1.9,4.6,48.4
11646,60000,Gyeongsangbuk-do,12/28/2017,-1.1,-4.5,4.1,33.9
11647,61000,Gyeongsangnam-do,12/28/2017,0.6,-2.3,4.1,39.9
11648,70000,Jeju-do,12/28/2017,5.4,2.3,7.2,57.4
11649,10000,Seoul,12/29/2017,2.1,-0.4,6,67
11650,11000,Busan,12/29/2017,5.8,1.3,11.4,53
11651,12000,Daegu,12/29/2017,5,0.6,9.1,58.6
11652,13000,Gwangju,12/29/2017,4.4,0.4,8.3,70.9
11653,14000,Incheon,12/29/2017,2.2,0.5,5,74.8
11654,15000,Daejeon,12/29/2017,2.9,-0.5,6.2,78.9
11655,16000,Ulsan,12/29/2017,4.8,-1.8,9.8,61.8
11656,20000,Gyeonggi-do,12/29/2017,1.9,-2.3,7.8,73.5
11657,30000,Gangwon-do,12/29/2017,4.6,0.1,10,46.4
11658,40000,Chungcheongbuk-do,12/29/2017,0.8,-2.2,5,70.1
11659,41000,Chungcheongnam-do,12/29/2017,2.2,-1.5,7.6,84.1
11660,50000,Jeollabuk-do,12/29/2017,3.8,-1,7.4,78.3
11661,51000,Jeollanam-do,12/29/2017,6.1,0.8,10.4,65
11662,60000,Gyeongsangbuk-do,12/29/2017,4,-2,9,51.4
11663,61000,Gyeongsangnam-do,12/29/2017,4.3,-1.7,9.8,58.8
11664,70000,Jeju-do,12/29/2017,8.5,4,11.7,66
11665,10000,Seoul,12/30/2017,1.4,-1.2,4.5,79.5
11666,11000,Busan,12/30/2017,6.9,2.6,12.6,57.9
11667,12000,Daegu,12/30/2017,3.4,-2.4,8.3,70.1
11668,13000,Gwangju,12/30/2017,5.9,3.2,8,70.8
11669,14000,Incheon,12/30/2017,1.5,-0.7,4.6,86.1
11670,15000,Daejeon,12/30/2017,3.5,0.1,7.6,80.8
11671,16000,Ulsan,12/30/2017,5.5,0.6,10.4,72.5
11672,20000,Gyeonggi-do,12/30/2017,1.5,-2.8,4.8,90
11673,30000,Gangwon-do,12/30/2017,5.5,1.3,10.2,53.4
11674,40000,Chungcheongbuk-do,12/30/2017,1.3,-4,6.3,77.9
11675,41000,Chungcheongnam-do,12/30/2017,1.4,-1.9,5,90.6
11676,50000,Jeollabuk-do,12/30/2017,4.6,0.8,8.2,78.5
11677,51000,Jeollanam-do,12/30/2017,5.8,3.6,7.3,71.1
11678,60000,Gyeongsangbuk-do,12/30/2017,5.3,-0.7,12.1,58.8
11679,61000,Gyeongsangnam-do,12/30/2017,4.6,0.7,8.3,69.5
11680,70000,Jeju-do,12/30/2017,10.5,9.5,12.5,65.6
11681,10000,Seoul,12/31/2017,-0.3,-3.2,3.3,54.4
11682,11000,Busan,12/31/2017,5.5,1.2,9.3,42.3
11683,12000,Daegu,12/31/2017,3.6,0.7,6.4,43.1
11684,13000,Gwangju,12/31/2017,4.1,1.8,7.7,58.3
11685,14000,Incheon,12/31/2017,0.1,-1.5,2.4,58.9
11686,15000,Daejeon,12/31/2017,1.3,-2.2,5.6,65.8
11687,16000,Ulsan,12/31/2017,4.7,0.5,7.3,41.5
11688,20000,Gyeonggi-do,12/31/2017,0.7,-2.1,5.1,60.6
11689,30000,Gangwon-do,12/31/2017,3.6,-0.3,6.6,32
11690,40000,Chungcheongbuk-do,12/31/2017,0.1,-4.5,3.7,59.4
11691,41000,Chungcheongnam-do,12/31/2017,0.8,-2.8,4.5,67.5
11692,50000,Jeollabuk-do,12/31/2017,2.5,0.2,6.2,64.1
11693,51000,Jeollanam-do,12/31/2017,4.6,1.8,7.5,52
11694,60000,Gyeongsangbuk-do,12/31/2017,3.1,-1,6.3,41.4
11695,61000,Gyeongsangnam-do,12/31/2017,4.7,0.3,8.4,40.4
11696,70000,Jeju-do,12/31/2017,7.8,6.7,9.8,59.1
11697,10000,Seoul,1/1/2018,-1.3,-5.1,3.8,39.1
11698,11000,Busan,1/1/2018,2.7,-1.1,7.4,32
11699,12000,Daegu,1/1/2018,1.3,-1.3,5,36.1
11700,13000,Gwangju,1/1/2018,2.3,-1,7.1,52.6
11701,14000,Incheon,1/1/2018,-0.3,-2.7,2.7,45.9
11702,15000,Daejeon,1/1/2018,-0.7,-5.3,4.9,60
11703,16000,Ulsan,1/1/2018,2.1,-0.4,6.2,32
11704,20000,Gyeonggi-do,1/1/2018,-1.7,-6.9,4.7,56.5
11705,30000,Gangwon-do,1/1/2018,1.3,-2.1,5.7,19.8
11706,40000,Chungcheongbuk-do,1/1/2018,-4.1,-9.4,3.1,57.8
11707,41000,Chungcheongnam-do,1/1/2018,-2.2,-7,4,76
11708,50000,Jeollabuk-do,1/1/2018,1,-2.7,5.2,58.9
11709,51000,Jeollanam-do,1/1/2018,3.3,-0.2,7.2,45
11710,60000,Gyeongsangbuk-do,1/1/2018,1.2,-2.2,5.4,24.1
11711,61000,Gyeongsangnam-do,1/1/2018,1.8,-1.9,5.5,34.1
11712,70000,Jeju-do,1/1/2018,6.4,4,8.8,53.4
11713,10000,Seoul,1/2/2018,-1.8,-4.3,1.8,42
11714,11000,Busan,1/2/2018,4.1,-0.3,9.4,39.6
11715,12000,Daegu,1/2/2018,1.5,-4.7,7.7,50.6
11716,13000,Gwangju,1/2/2018,2.2,-2.9,8.4,67
11717,14000,Incheon,1/2/2018,-1.4,-4.3,0.8,46.3
11718,15000,Daejeon,1/2/2018,-1,-4.7,4.1,73.6
11719,16000,Ulsan,1/2/2018,3.7,-1,8,43.5
11720,20000,Gyeonggi-do,1/2/2018,-1.7,-5.7,3.3,53.9
11721,30000,Gangwon-do,1/2/2018,2.5,-0.6,6.9,22.4
11722,40000,Chungcheongbuk-do,1/2/2018,-3,-8.6,2.4,61.1
11723,50000,Jeollabuk-do,1/2/2018,0.7,-3.2,6.7,74.6
11724,51000,Jeollanam-do,1/2/2018,4.1,-0.2,9,56.4
11725,60000,Gyeongsangbuk-do,1/2/2018,2,-2.7,6.8,38.3
11726,61000,Gyeongsangnam-do,1/2/2018,3.5,-2.1,9,45.6
11727,70000,Jeju-do,1/2/2018,7,3,10.1,53.5
11728,10000,Seoul,1/3/2018,-4.7,-7.1,-0.4,42.3
11729,11000,Busan,1/3/2018,2.6,-0.2,6.9,24.5
11730,12000,Daegu,1/3/2018,0.3,-2.9,4,30
11731,13000,Gwangju,1/3/2018,0.2,-2.5,3.8,52.6
11732,14000,Incheon,1/3/2018,-4.4,-6.1,-1.9,47.8
11733,15000,Daejeon,1/3/2018,-2.4,-6,2.7,53.1
11734,16000,Ulsan,1/3/2018,0.9,-2,5.2,28.8
11735,20000,Gyeonggi-do,1/3/2018,-3.5,-6.9,1.6,44.4
11736,30000,Gangwon-do,1/3/2018,-0.4,-3.8,4.8,26.1
11737,40000,Chungcheongbuk-do,1/3/2018,-4.3,-9.6,0.4,46.3
11738,41000,Chungcheongnam-do,1/3/2018,,,-0.2,
11739,50000,Jeollabuk-do,1/3/2018,-1.7,-4.1,1.6,57.9
11740,51000,Jeollanam-do,1/3/2018,2,-0.2,5.4,38.1
11741,60000,Gyeongsangbuk-do,1/3/2018,0.1,-3.3,4,25.3
11742,61000,Gyeongsangnam-do,1/3/2018,1.5,-1,4.7,26.6
11743,70000,Jeju-do,1/3/2018,5,3.5,8.4,60.3
11744,10000,Seoul,1/4/2018,-4.7,-8.7,-0.7,43
11745,11000,Busan,1/4/2018,2.8,-1.7,7.7,38.3
11746,12000,Daegu,1/4/2018,0.6,-3.3,4.8,38.5
11747,13000,Gwangju,1/4/2018,-0.6,-2.3,2.1,54.5
11748,14000,Incheon,1/4/2018,-5,-7.6,-3.2,47.1
11749,15000,Daejeon,1/4/2018,-2.9,-6.3,-0.2,55.5
11750,16000,Ulsan,1/4/2018,1.4,-3.1,6.3,41.9
11751,20000,Gyeonggi-do,1/4/2018,-3.9,-7.8,-0.3,48.6
11752,30000,Gangwon-do,1/4/2018,0.1,-4.5,4.4,44.6
11753,40000,Chungcheongbuk-do,1/4/2018,-5.3,-10.1,-0.5,58.9
11754,41000,Chungcheongnam-do,1/4/2018,-3.9,-6.9,-1,62.5
11755,50000,Jeollabuk-do,1/4/2018,-2.1,-4.3,0.8,59.3
11756,51000,Jeollanam-do,1/4/2018,1.8,-1.1,4.9,47.5
11757,60000,Gyeongsangbuk-do,1/4/2018,1.1,-3.6,6.8,37.5
11758,61000,Gyeongsangnam-do,1/4/2018,1.3,-2.5,4.8,32.1
11759,70000,Jeju-do,1/4/2018,3.9,2.4,4.6,70
11760,10000,Seoul,1/5/2018,-3,-5.6,1.6,48.4
11761,11000,Busan,1/5/2018,4.1,0.7,9.7,46.6
11762,12000,Daegu,1/5/2018,2.1,-0.4,6.5,36.5
11763,13000,Gwangju,1/5/2018,1.4,-1.2,5.2,58.9
11764,14000,Incheon,1/5/2018,-2.8,-5.1,-0.2,59.8
11765,15000,Daejeon,1/5/2018,-0.9,-3.7,3.9,58.5
11766,16000,Ulsan,1/5/2018,3.3,-0.1,8.6,41.6
11767,20000,Gyeonggi-do,1/5/2018,-3.1,-6.4,2.5,66.8
11768,30000,Gangwon-do,1/5/2018,2.2,-0.9,7.6,35.6
11769,40000,Chungcheongbuk-do,1/5/2018,-3.9,-7.6,2,61.6
11770,41000,Chungcheongnam-do,1/5/2018,-1.9,-6.6,2.9,72.4
11771,50000,Jeollabuk-do,1/5/2018,-0.2,-2.4,4.1,64.1
11772,51000,Jeollanam-do,1/5/2018,2.8,1.1,6.2,47.8
11773,60000,Gyeongsangbuk-do,1/5/2018,2.4,-1.3,7.3,37.8
11774,61000,Gyeongsangnam-do,1/5/2018,3.2,0.1,8.2,33.5
11775,70000,Jeju-do,1/5/2018,5.1,1.9,6.5,70.5
11776,10000,Seoul,1/6/2018,-2.8,-6.8,2.9,45.8
11777,11000,Busan,1/6/2018,3.1,-0.8,8.5,33.6
11778,12000,Daegu,1/6/2018,1.1,-3,6.9,42
11779,13000,Gwangju,1/6/2018,2.3,-1.3,7.2,55.5
11780,14000,Incheon,1/6/2018,-2,-4.3,0.9,51.6
11781,15000,Daejeon,1/6/2018,-0.7,-5,5.6,64.1
11782,16000,Ulsan,1/6/2018,1.9,-2.8,7.2,37.6
11783,20000,Gyeonggi-do,1/6/2018,-2.7,-8.4,3.9,61.3
11784,30000,Gangwon-do,1/6/2018,1.8,-1.6,6.9,29.5
11785,40000,Chungcheongbuk-do,1/6/2018,-5,-10.7,3.8,62.8
11786,41000,Chungcheongnam-do,1/6/2018,-2.8,-8.2,3.2,71.3
11787,50000,Jeollabuk-do,1/6/2018,-0.1,-4.2,5,69.1
11788,51000,Jeollanam-do,1/6/2018,3.5,0.3,8.6,44.8
11789,60000,Gyeongsangbuk-do,1/6/2018,0.7,-3.3,6.1,32.9
11790,61000,Gyeongsangnam-do,1/6/2018,1.6,-1.8,6.8,42
11791,70000,Jeju-do,1/6/2018,6.2,4.8,8.7,60.4
11792,10000,Seoul,1/7/2018,-0.8,-5.7,2.8,42.1
11793,11000,Busan,1/7/2018,5.4,0.4,9.4,48
11794,12000,Daegu,1/7/2018,-0.5,-6.2,3.5,54
11795,13000,Gwangju,1/7/2018,2.6,-2.2,6.9,70.4
11796,14000,Incheon,1/7/2018,-0.9,-5.4,2,51.9
11797,15000,Daejeon,1/7/2018,-1.4,-6.6,2.2,69.9
11798,16000,Ulsan,1/7/2018,3.5,-2.4,9,53.5
11799,20000,Gyeonggi-do,1/7/2018,-0.9,-7.6,3.1,57
11800,30000,Gangwon-do,1/7/2018,3.9,-1.6,9.1,26.6
11801,40000,Chungcheongbuk-do,1/7/2018,-3.3,-10.4,1.7,64.6
11802,41000,Chungcheongnam-do,1/7/2018,-1.6,-7.7,2.6,64.5
11803,50000,Jeollabuk-do,1/7/2018,0.1,-4.7,3.6,73.8
11804,51000,Jeollanam-do,1/7/2018,4.1,1.2,6.4,57.9
11805,60000,Gyeongsangbuk-do,1/7/2018,2.9,-3.8,8.6,31.9
11806,61000,Gyeongsangnam-do,1/7/2018,1.5,-2.3,4.5,50
11807,70000,Jeju-do,1/7/2018,8.5,4.4,11.5,71.1
11808,10000,Seoul,1/8/2018,1.3,-1.2,4,51.9
11809,11000,Busan,1/8/2018,5.8,4.3,7.4,83.6
11810,12000,Daegu,1/8/2018,2.2,0,4.6,80.6
11811,13000,Gwangju,1/8/2018,3.6,2.2,5.4,91.9
11812,14000,Incheon,1/8/2018,0.7,-1.7,3,62.4
11813,15000,Daejeon,1/8/2018,1.5,-0.1,2.6,83
11814,16000,Ulsan,1/8/2018,4.5,2.8,6.5,88.4
11815,20000,Gyeonggi-do,1/8/2018,1.4,-1.1,4,63.6
11816,30000,Gangwon-do,1/8/2018,5.6,2.4,9.2,43
